dist,delta_t,ref_speed,drv_speed,ref_throttle,drv_throttle,ref_brake,drv_brake,ref_steering,drv_steering,ref_gear,drv_gear,ref_glat,drv_glat,ref_glong,drv_glong,ref_rpm,drv_rpm
830.0,0.040000000000020464,143.0,146.0,79.0,77.0,0.0,0.0,-4.79,-4.85,3.0,3.0,1.77,1.84,0.4,0.44,6186.0,6000.0
835.0,0.01999999999998181,144.0,147.0,79.0,77.0,0.0,0.0,-1.51,-3.6,3.0,3.0,1.68,1.64,0.39,0.42,6262.0,6074.0
840.0,0.01999999999998181,145.0,148.0,79.0,78.0,0.0,0.0,1.77,-3.12,3.0,3.0,1.67,1.82,0.49,0.51,6296.0,6121.0
845.0,0.01999999999998181,146.0,149.0,78.0,77.0,0.0,0.0,0.08,-2.42,3.0,3.0,1.42,1.34,0.34,0.35,6481.0,6310.0
850.0,0.020000000000010232,147.0,150.0,82.0,81.0,0.0,0.0,2.17,-2.51,3.0,3.0,1.52,1.61,0.41,0.47,6424.0,6256.0
855.0,0.020000000000010232,148.0,151.0,82.0,81.0,0.0,0.0,-0.85,0.83,3.0,3.0,1.58,1.56,0.43,0.42,6483.0,6341.0
860.0,0.020000000000010232,149.0,153.0,86.0,88.0,0.0,0.0,0.03,2.47,3.0,3.0,1.51,1.46,0.43,0.47,6446.0,6310.0
865.0,0.020000000000010232,151.0,154.0,86.0,84.0,0.0,0.0,0.37,9.14,3.0,3.0,1.42,1.26,0.53,0.49,6568.0,6443.0
870.0,0.0,152.0,155.0,90.0,92.0,0.0,0.0,-0.1,7.31,3.0,3.0,1.31,1.31,0.45,0.43,6556.0,6342.0
875.0,0.0,154.0,157.0,94.0,100.0,0.0,0.0,0.88,-2.46,3.0,3.0,1.36,1.18,0.52,0.49,6582.0,6362.0
880.0,-2.842170943040401e-14,156.0,158.0,99.0,100.0,0.0,0.0,2.85,-0.26,3.0,3.0,1.03,1.07,0.51,0.47,6617.0,6377.0
885.0,0.0,158.0,161.0,100.0,100.0,0.0,0.0,5.55,2.27,3.0,3.0,0.54,0.8,0.55,0.51,6608.0,6412.0
890.0,-2.842170943040401e-14,159.0,162.0,100.0,100.0,0.0,0.0,8.23,5.15,3.0,3.0,-0.41,0.17,0.43,0.45,6658.0,6439.0
895.0,0.0,161.0,164.0,100.0,100.0,0.0,0.0,7.87,8.41,3.0,3.0,-1.14,-0.72,0.51,0.44,6776.0,6521.0
900.0,-2.842170943040401e-14,163.0,166.0,97.0,100.0,0.0,0.0,8.13,8.42,3.0,3.0,-1.49,-1.31,0.42,0.44,6842.0,6591.0
905.0,-0.01999999999998181,164.0,167.0,93.0,87.0,0.0,0.0,7.35,8.94,3.0,3.0,-1.38,-1.4,0.37,0.36,6959.0,6684.0
910.0,0.0,165.0,168.0,90.0,61.0,0.0,0.0,7.84,10.14,3.0,3.0,-1.71,-1.74,0.39,0.22,7007.0,6677.0
915.0,-0.01999999999998181,166.0,168.0,81.0,52.0,0.0,0.0,10.27,11.67,3.0,3.0,-1.45,-1.63,0.23,0.11,7088.0,6670.0
920.0,-0.020000000000010232,167.0,168.0,64.0,41.0,0.0,0.0,12.44,13.59,3.0,3.0,-1.72,-1.78,0.23,0.0,7023.0,6595.0
925.0,-0.020000000000010232,167.0,167.0,27.0,32.0,0.0,0.0,14.55,14.96,3.0,3.0,-1.93,-1.98,0.11,-0.08,6912.0,6491.0
930.0,-0.020000000000010232,166.0,166.0,23.0,20.0,0.0,0.0,15.71,16.61,3.0,3.0,-1.77,-1.71,0.02,-0.18,6887.0,6401.0
935.0,0.0,166.0,164.0,24.0,11.0,0.0,0.0,16.95,17.82,3.0,3.0,-1.71,-1.83,-0.02,-0.25,6886.0,6301.0
940.0,-0.020000000000010232,165.0,163.0,20.0,13.0,0.0,0.0,17.57,18.26,3.0,3.0,-1.8,-1.86,-0.03,-0.24,6770.0,6244.0
945.0,0.0,164.0,161.0,15.0,10.0,0.0,0.0,18.41,19.13,3.0,3.0,-1.63,-1.64,-0.08,-0.25,6749.0,6173.0
950.0,-0.020000000000010232,163.0,160.0,18.0,15.0,0.0,0.0,19.07,19.49,3.0,3.0,-1.88,-1.9,-0.1,-0.25,6697.0,6145.0
955.0,0.0,163.0,158.0,17.0,28.0,0.0,0.0,19.18,19.55,3.0,3.0,-1.73,-1.71,-0.1,-0.13,6647.0,6154.0
960.0,0.0,162.0,157.0,15.0,32.0,0.0,0.0,19.35,19.62,3.0,3.0,-1.79,-1.79,-0.1,-0.07,6614.0,6153.0
965.0,0.020000000000010232,161.0,156.0,7.0,32.0,0.0,0.0,19.39,19.61,3.0,3.0,-1.8,-1.78,-0.19,-0.07,6539.0,6120.0
970.0,0.0,160.0,156.0,3.0,29.0,0.0,0.0,19.35,19.59,3.0,3.0,-1.76,-1.78,-0.23,-0.09,6449.0,6079.0
975.0,0.0,158.0,155.0,3.0,21.0,0.0,0.0,19.27,19.59,3.0,3.0,-1.98,-1.91,-0.27,-0.16,6370.0,5993.0
980.0,0.01999999999998181,157.0,153.0,2.0,15.0,0.0,0.0,19.38,19.73,3.0,3.0,-1.77,-1.64,-0.27,-0.21,6296.0,5917.0
985.0,0.01999999999998181,155.0,152.0,0.0,13.0,0.0,0.0,19.44,19.77,3.0,3.0,-1.86,-1.83,-0.33,-0.21,6187.0,5844.0
990.0,0.01999999999998181,153.0,150.0,0.0,13.0,0.0,0.0,19.47,19.79,3.0,3.0,-1.68,-1.62,-0.32,-0.2,6108.0,5799.0
995.0,0.020000000000010232,151.0,149.0,22.0,15.0,0.0,0.0,19.5,19.73,3.0,3.0,-1.88,-1.77,-0.19,-0.19,6141.0,5752.0
1000.0,0.020000000000010232,150.0,148.0,80.0,68.0,0.0,0.0,19.08,19.49,3.0,3.0,-1.74,-1.65,0.14,0.3,6288.0,6021.0
1005.0,0.020000000000010232,151.0,149.0,80.0,69.0,0.0,0.0,18.45,18.13,3.0,3.0,-1.39,-1.43,0.17,0.3,6350.0,6147.0
1010.0,0.01999999999998181,151.0,150.0,78.0,75.0,0.0,0.0,16.77,8.77,3.0,3.0,-1.7,-1.72,0.23,0.43,6349.0,6173.0
1015.0,0.01999999999998181,151.0,151.0,76.0,78.0,0.0,0.0,15.18,6.4,3.0,3.0,-1.6,-1.61,0.22,0.4,6476.0,6327.0
1020.0,0.01999999999998181,152.0,152.0,75.0,79.0,0.0,0.0,12.43,4.02,3.0,3.0,-1.66,-1.77,0.28,0.43,6505.0,6267.0
1025.0,0.020000000000010232,153.0,153.0,74.0,76.0,0.0,0.0,11.15,3.24,3.0,3.0,-1.49,-1.5,0.31,0.39,6590.0,6367.0
1030.0,0.0,154.0,154.0,77.0,80.0,0.0,0.0,8.37,3.39,3.0,3.0,-1.67,-1.66,0.37,0.42,6659.0,6393.0
1035.0,0.01999999999998181,155.0,155.0,78.0,83.0,0.0,0.0,7.83,3.29,3.0,3.0,-1.7,-1.7,0.4,0.45,6659.0,6384.0
1040.0,0.020000000000010232,155.0,156.0,75.0,85.0,0.0,0.0,8.45,6.05,3.0,3.0,-1.73,-1.66,0.39,0.45,6730.0,6458.0
1045.0,0.020000000000010232,156.0,157.0,75.0,82.0,0.0,0.0,8.44,6.95,3.0,3.0,-1.6,-1.56,0.36,0.36,6756.0,6517.0
1050.0,0.0,157.0,158.0,75.0,82.0,0.0,0.0,8.17,7.8,3.0,3.0,-1.72,-1.66,0.37,0.4,6808.0,6586.0
1055.0,0.020000000000010232,157.0,159.0,76.0,83.0,0.0,0.0,7.51,7.97,3.0,3.0,-1.69,-1.59,0.34,0.35,6782.0,6620.0
1060.0,0.020000000000010232,158.0,160.0,76.0,89.0,0.0,0.0,7.92,7.6,3.0,3.0,-1.78,-1.78,0.35,0.45,6828.0,6643.0
1065.0,0.0,159.0,161.0,76.0,93.0,0.0,0.0,8.64,5.89,3.0,3.0,-1.6,-1.61,0.33,0.4,6830.0,6645.0
1070.0,0.020000000000010232,159.0,162.0,77.0,93.0,0.0,0.0,8.3,2.62,3.0,3.0,-1.69,-1.7,0.45,0.5,6901.0,6734.0
1075.0,0.0,160.0,163.0,82.0,93.0,0.0,0.0,6.32,3.06,3.0,3.0,-1.61,-1.67,0.34,0.42,6886.0,6765.0
1080.0,0.0,161.0,164.0,79.0,92.0,0.0,0.0,8.14,2.24,3.0,3.0,-1.67,-1.58,0.32,0.38,6936.0,6862.0
1085.0,0.0,162.0,165.0,84.0,94.0,0.0,0.0,7.54,1.45,3.0,3.0,-1.78,-1.79,0.42,0.44,6884.0,6757.0
1090.0,0.0,163.0,166.0,85.0,95.0,0.0,0.0,7.46,4.16,3.0,3.0,-1.59,-1.48,0.46,0.41,6936.0,6851.0
1095.0,0.0,163.0,167.0,83.0,92.0,0.0,0.0,7.43,6.34,3.0,3.0,-1.61,-1.67,0.39,0.46,7051.0,6956.0
1100.0,-0.020000000000010232,164.0,168.0,88.0,95.0,0.0,0.0,6.51,5.35,3.0,3.0,-1.5,-1.51,0.35,0.34,7031.0,6900.0
1105.0,0.0,165.0,169.0,0.0,96.0,0.0,0.0,6.87,5.5,0.0,3.0,-1.88,-1.77,0.11,0.47,6983.0,6938.0
1110.0,-0.020000000000010232,165.0,170.0,89.0,97.0,0.0,0.0,6.57,5.8,4.0,3.0,-1.5,-1.51,0.39,0.38,5826.0,6941.0
1115.0,-0.020000000000010232,166.0,171.0,90.0,97.0,0.0,0.0,6.42,5.74,4.0,3.0,-1.5,-1.6,0.43,0.51,5804.0,7070.0
1120.0,0.0,167.0,172.0,93.0,99.0,0.0,0.0,5.87,5.71,4.0,3.0,-1.66,-1.85,0.44,0.46,5825.0,6989.0
1125.0,-0.020000000000010232,168.0,173.0,91.0,98.0,0.0,0.0,6.41,5.71,4.0,3.0,-1.41,-1.52,0.35,0.38,5863.0,7079.0
1130.0,-0.01999999999998181,169.0,174.0,92.0,99.0,0.0,0.0,6.45,5.7,4.0,3.0,-1.63,-1.67,0.41,0.45,5888.0,7069.0
1135.0,-0.020000000000010232,170.0,174.0,92.0,99.0,0.0,0.0,6.25,5.39,4.0,3.0,-1.42,-1.6,0.33,0.38,5965.0,7164.0
1140.0,-0.03999999999999204,171.0,175.0,93.0,100.0,0.0,0.0,6.04,5.21,4.0,3.0,-1.66,-1.77,0.38,0.42,5950.0,7148.0
1145.0,-0.040000000000020464,172.0,176.0,94.0,100.0,0.0,0.0,6.06,4.93,4.0,3.0,-1.49,-1.56,0.36,0.35,5973.0,7128.0
1150.0,-0.040000000000020464,173.0,177.0,94.0,100.0,0.0,0.0,5.72,4.6,4.0,3.0,-1.62,-1.6,0.42,0.41,6030.0,7209.0
1155.0,-0.020000000000010232,174.0,178.0,95.0,100.0,0.0,0.0,5.8,4.47,4.0,3.0,-1.63,-1.67,0.39,0.41,6057.0,7180.0
1160.0,-0.020000000000010232,175.0,179.0,96.0,100.0,0.0,0.0,5.39,4.56,4.0,3.0,-1.49,-1.53,0.35,0.39,6119.0,7261.0
1165.0,-0.01999999999998181,176.0,179.0,98.0,0.0,0.0,0.0,4.67,4.42,4.0,0.0,-1.49,-1.78,0.38,-0.16,6125.0,6679.0
1170.0,-0.020000000000010232,178.0,180.0,100.0,100.0,0.0,0.0,4.0,4.37,4.0,4.0,-1.61,-1.64,0.44,0.44,6139.0,5962.0
1175.0,-0.03999999999999204,179.0,181.0,100.0,100.0,0.0,0.0,4.65,4.37,4.0,4.0,-1.43,-1.42,0.38,0.35,6199.0,6022.0
1180.0,-0.040000000000020464,180.0,182.0,100.0,100.0,0.0,0.0,3.92,4.49,4.0,4.0,-1.41,-1.45,0.42,0.39,6209.0,6057.0
1185.0,-0.04999999999999716,181.0,183.0,100.0,100.0,0.0,0.0,4.735,4.24,4.0,4.0,-1.38,-1.49,0.395,0.38,6248.0,6066.0
1190.0,-0.03999999999999204,182.0,184.0,100.0,100.0,0.0,0.0,4.28,4.2,4.0,4.0,-1.35,-1.33,0.37,0.35,6279.0,6114.0
1195.0,-0.040000000000020464,184.0,185.0,100.0,100.0,0.0,0.0,4.72,4.09,4.0,4.0,-1.3,-1.44,0.38,0.36,6298.0,6106.0
1200.0,-0.040000000000020464,185.0,186.0,100.0,100.0,0.0,0.0,3.76,3.94,4.0,4.0,-1.35,-1.5,0.41,0.39,6309.0,6120.0
1205.0,-0.03999999999999204,186.0,187.0,100.0,100.0,0.0,0.0,4.18,3.98,4.0,4.0,-1.21,-1.25,0.37,0.35,6355.0,6177.0
1210.0,-0.03999999999999204,187.0,188.0,100.0,100.0,0.0,0.0,3.97,4.04,4.0,4.0,-1.05,-1.24,0.33,0.36,6420.0,6211.0
1215.0,-0.060000000000002274,189.0,189.0,100.0,100.0,0.0,0.0,4.08,3.84,4.0,4.0,-1.29,-1.41,0.39,0.33,6429.0,6241.0
1220.0,-0.03999999999999204,190.0,190.0,100.0,100.0,0.0,0.0,3.83,3.17,4.0,4.0,-1.16,-1.25,0.38,0.34,6453.0,6243.0
1225.0,-0.03999999999999204,191.0,191.0,100.0,100.0,0.0,0.0,3.88,3.36,4.0,4.0,-1.13,-1.2,0.4,0.34,6529.0,6334.0
1230.0,-0.03999999999999204,192.0,192.0,100.0,100.0,0.0,0.0,3.78,3.03,4.0,4.0,-1.06,-1.19,0.36,0.37,6553.0,6308.0
1235.0,-0.04999999999999716,193.0,193.0,100.0,100.0,0.0,0.0,3.995,3.09,4.0,4.0,-1.115,-1.19,0.36,0.35,6613.5,6384.0
1240.0,-0.03999999999999204,194.0,194.0,100.0,100.0,0.0,0.0,3.52,2.61,4.0,4.0,-1.23,-1.23,0.36,0.35,6584.0,6355.0
1245.0,-0.060000000000002274,195.0,195.0,100.0,100.0,0.0,0.0,3.89,2.61,4.0,4.0,-1.13,-0.99,0.36,0.33,6656.0,6392.0
1250.0,-0.040000000000020464,196.0,196.0,100.0,100.0,0.0,0.0,3.21,2.55,4.0,4.0,-1.18,-1.12,0.4,0.37,6662.0,6419.0
1255.0,-0.03999999999999204,197.0,197.0,100.0,100.0,0.0,0.0,3.55,2.53,4.0,4.0,-1.05,-0.93,0.35,0.32,6720.0,6472.0
1260.0,-0.040000000000020464,198.0,198.0,100.0,100.0,0.0,0.0,2.95,2.55,4.0,4.0,-1.06,-0.96,0.36,0.35,6739.0,6504.0
1265.0,-0.040000000000020464,199.0,199.0,100.0,100.0,0.0,0.0,3.05,2.51,4.0,4.0,-1.03,-0.99,0.32,0.34,6781.0,6525.0
1270.0,-0.04999999999999716,200.0,200.0,100.0,100.0,0.0,0.0,2.5949999999999998,2.3,4.0,4.0,-1.0150000000000001,-0.92,0.345,0.33,6797.0,6552.0
1275.0,-0.040000000000020464,201.0,201.0,100.0,100.0,0.0,0.0,2.77,2.44,4.0,4.0,-0.95,-0.88,0.32,0.3,6824.0,6586.0
1280.0,-0.03999999999999204,202.0,202.0,100.0,100.0,0.0,0.0,2.47,2.5,4.0,4.0,-0.88,-0.95,0.34,0.34,6880.0,6637.0
1285.0,-0.04999999999999716,203.0,203.0,100.0,100.0,0.0,0.0,2.7,2.48,4.0,4.0,-0.97,-1.0,0.32,0.31,6886.0,6634.0
1290.0,-0.03999999999999204,204.0,204.0,100.0,100.0,0.0,0.0,2.04,2.46,4.0,4.0,-0.87,-0.93,0.32,0.3,6941.0,6680.0
1295.0,-0.060000000000002274,205.0,205.0,100.0,100.0,0.0,0.0,2.12,2.42,4.0,4.0,-0.85,-0.97,0.33,0.31,6957.0,6699.0
1300.0,-0.040000000000020464,206.0,206.0,100.0,100.0,0.0,0.0,2.14,2.4,4.0,4.0,-0.8,-0.96,0.32,0.29,6991.0,6742.0
1305.0,-0.03999999999999204,207.0,207.0,100.0,100.0,0.0,0.0,1.99,2.07,4.0,4.0,-0.78,-0.96,0.35,0.31,7006.0,6758.0
1310.0,-0.060000000000002274,208.0,208.0,100.0,100.0,0.0,0.0,1.71,1.85,4.0,4.0,-0.75,-0.91,0.35,0.3,7063.0,6795.0
1315.0,-0.03999999999999204,209.0,209.0,100.0,100.0,0.0,0.0,1.61,1.43,4.0,4.0,-0.74,-0.94,0.3,0.32,7063.0,6810.0
1320.0,-0.040000000000020464,210.0,209.0,100.0,100.0,0.0,0.0,1.38,1.25,4.0,4.0,-0.62,-0.74,0.25,0.27,7088.0,6830.0
1325.0,-0.04999999999999716,211.0,210.0,100.0,100.0,0.0,0.0,1.37,1.01,4.0,4.0,-0.5549999999999999,-0.65,0.29500000000000004,0.28,7133.5,6878.0
1330.0,-0.04999999999999716,212.0,211.0,100.0,100.0,0.0,0.0,1.15,0.2,4.0,4.0,-0.56,-0.5800000000000001,0.25,0.275,7146.0,6888.5
1335.0,-0.040000000000020464,212.0,212.0,100.0,100.0,0.0,0.0,1.17,-0.16,4.0,4.0,-0.38,-0.37,0.03,0.27,7176.0,6913.0
1340.0,-0.03999999999999204,213.0,213.0,100.0,100.0,0.0,0.0,1.01,-0.38,4.0,4.0,-0.46,-0.23,0.27,0.29,7187.0,6947.0
1345.0,-0.04999999999999716,214.0,214.0,100.0,100.0,0.0,0.0,0.43,-0.09,4.0,4.0,-0.375,-0.14,0.265,0.28,7207.0,6966.0
1350.0,-0.060000000000002274,214.0,215.0,100.0,100.0,0.0,0.0,0.06,-0.27,4.0,4.0,-0.28,-0.04,0.25,0.29,7223.0,6985.0
1355.0,-0.05000000000001137,214.0,215.5,0.0,100.0,0.0,0.0,0.09,0.05500000000000001,0.0,4.0,-0.18,-0.005,-0.17,0.28500000000000003,6629.0,7017.0
1360.0,-0.03999999999999204,215.0,216.0,100.0,100.0,0.0,0.0,0.38,-0.12,5.0,4.0,-0.12,0.0,0.27,0.27,6158.0,7048.0
1365.0,-0.040000000000020464,216.0,217.0,100.0,100.0,0.0,0.0,0.28,-0.07,5.0,4.0,-0.09,0.05,0.24,0.24,6197.0,7072.0
1370.0,-0.03999999999999204,217.0,218.0,100.0,100.0,0.0,0.0,0.22,-0.06,5.0,4.0,-0.1,0.03,0.31,0.31,6216.0,7094.0
1375.0,-0.04999999999999716,217.5,219.0,100.0,100.0,0.0,0.0,-0.005,0.29,5.0,4.0,-0.05,0.03,0.26,0.27,6244.0,7110.0
1380.0,-0.060000000000002274,218.0,219.0,100.0,100.0,0.0,0.0,0.23,0.44,5.0,4.0,-0.09,-0.01,0.25,0.27,6278.0,7138.0
1385.0,-0.060000000000002274,219.0,220.0,100.0,100.0,0.0,0.0,0.2,0.2,5.0,4.0,-0.01,-0.02,0.44,0.24,6287.0,7161.0
1390.0,-0.060000000000002274,220.0,221.0,100.0,100.0,0.0,0.0,0.11,0.16,5.0,4.0,-0.06,-0.02,0.36,0.24,6308.0,7180.0
1395.0,-0.05000000000001137,221.0,221.5,100.0,100.0,0.0,0.0,0.01,0.060000000000000005,5.0,4.0,-0.07,-0.035,0.2,0.24,6363.0,7207.0
1400.0,-0.04999999999999716,221.0,222.0,100.0,100.0,0.0,0.0,-0.03,-0.03,5.0,4.0,-0.06,-0.06,0.37,0.27,6364.0,7223.0
1405.0,-0.04999999999999716,222.0,223.0,100.0,100.0,0.0,0.0,-0.08,0.165,5.0,4.0,-0.06,-0.05500000000000001,0.17,0.28500000000000003,6375.0,7249.0
1410.0,-0.05000000000001137,223.0,223.0,100.0,0.0,0.0,0.0,-0.06,0.2,5.0,0.0,-0.07,-0.05500000000000001,0.37,-0.24,6424.0,6965.5
1415.0,-0.04999999999999716,223.0,223.0,100.0,100.0,0.0,0.0,-0.03,0.11,5.0,5.0,-0.02,-0.05,0.15,0.295,6420.0,6331.5
1420.0,-0.05000000000001137,224.0,224.0,100.0,100.0,0.0,0.0,-0.07,0.23,5.0,5.0,-0.01,-0.085,0.26,0.125,6433.0,6364.0
1425.0,-0.04999999999999716,225.0,224.5,100.0,100.0,0.0,0.0,-0.07,0.09,5.0,5.0,-0.08,-0.035,0.51,0.155,6465.0,6393.5
1430.0,-0.05000000000001137,226.0,225.0,100.0,100.0,0.0,0.0,-0.15,0.12,5.0,5.0,-0.02,-0.095,0.4,0.245,6494.0,6417.0
1435.0,-0.04999999999999716,226.0,226.0,100.0,100.0,0.0,0.0,-0.1,0.22,5.0,5.0,-0.02,-0.04,0.28,0.22999999999999998,6510.0,6436.0
1440.0,-0.04999999999999716,227.0,226.5,100.0,100.0,0.0,0.0,0.04,0.295,5.0,5.0,-0.04,-0.09,0.01,0.265,6507.0,6464.0
1445.0,-0.04999999999999716,228.0,227.0,100.0,100.0,0.0,0.0,0.18,0.325,5.0,5.0,-0.09,-0.135,0.31,0.22499999999999998,6550.0,6453.5
1450.0,-0.04999999999999716,228.0,228.0,100.0,100.0,0.0,0.0,0.32,0.42000000000000004,5.0,5.0,-0.08,-0.16,0.32,0.12,6542.0,6471.5
1455.0,-0.05000000000001137,229.0,228.0,100.0,65.5,2.0,38.0,0.79,0.395,5.0,5.0,-0.19,-0.2,0.3,-0.33999999999999997,6580.0,6392.5
1460.0,-0.060000000000002274,228.0,225.0,49.0,69.0,68.0,97.0,1.69,0.54,5.0,0.0,-0.33,-0.12,-0.93,-1.54,6424.0,6853.0
1465.0,-0.05000000000001137,224.0,219.0,0.0,0.0,100.0,100.0,3.08,1.78,0.0,0.0,-0.27,-0.245,-1.44,-1.9100000000000001,7111.0,6576.5
1470.0,-0.03999999999999204,217.0,212.0,0.0,0.0,100.0,100.0,3.16,3.04,4.0,4.0,-0.58,-0.47,-2.12,-2.21,6524.0,6368.0
1475.0,-0.040000000000020464,211.0,207.0,0.0,0.0,100.0,100.0,3.26,3.87,4.0,4.0,-0.7,-0.62,-1.91,-1.88,6377.0,6087.0
1480.0,-0.03999999999999204,206.0,201.0,0.0,0.0,100.0,100.0,3.4,3.44,4.0,0.0,-0.89,-0.77,-2.05,-1.94,6169.0,7178.0
1485.0,-0.040000000000020464,200.0,195.0,0.0,0.0,100.0,100.0,3.65,3.03,4.0,3.0,-0.83,-0.86,-1.83,-1.85,5895.0,6736.0
1490.0,-0.020000000000010232,194.0,189.0,69.0,0.0,100.0,100.0,3.63,2.49,0.0,3.0,-1.12,-0.7,-2.13,-1.41,7093.0,6430.0
1495.0,-0.03999999999999204,187.0,183.0,0.0,0.0,100.0,100.0,1.55,2.2,3.0,3.0,-0.97,-0.83,-1.98,-2.02,6570.0,6241.0
1500.0,-0.040000000000020464,181.0,177.0,0.0,0.0,100.0,100.0,2.89,2.96,3.0,3.0,-1.07,-0.91,-2.16,-1.45,6357.0,6092.0
1505.0,-0.020000000000010232,175.0,170.0,0.0,0.0,100.0,100.0,3.97,4.63,3.0,3.0,-0.87,-0.91,-1.59,-1.62,6114.0,5662.0
1510.0,-0.020000000000010232,169.0,164.0,0.0,69.0,100.0,100.0,3.27,2.03,3.0,0.0,-1.17,-1.13,-1.71,-1.64,5928.0,7076.0
1515.0,-0.020000000000010232,161.0,157.0,69.0,0.0,100.0,100.0,-0.2,0.46,0.0,2.0,-1.09,-0.97,-1.65,-1.59,5633.0,6707.0
1520.0,-0.020000000000010232,155.0,150.0,0.0,0.0,100.0,100.0,-0.1,2.0,2.0,2.0,-0.99,-0.79,-1.52,-1.5,6712.0,6399.0
1525.0,-0.01999999999998181,148.0,143.0,0.0,0.0,93.0,100.0,1.68,5.11,2.0,2.0,-1.07,-0.99,-1.56,-1.63,6367.0,6129.0
1530.0,-0.01999999999998181,141.0,137.0,0.0,0.0,83.0,100.0,4.98,9.45,0.0,2.0,-1.16,-0.92,-1.37,-1.46,5997.0,5750.0
1535.0,0.0,136.0,129.0,0.0,14.0,64.0,61.0,10.69,16.02,3.0,2.0,-1.51,-1.48,-1.35,-1.18,5061.0,5762.0
1540.0,0.0,131.0,126.0,15.0,21.0,17.0,0.0,16.19,17.5,3.0,2.0,-1.9,-1.89,-0.56,-0.11,5149.0,6205.0
1545.0,0.0,129.0,124.0,15.0,28.0,4.0,0.0,18.96,18.09,3.0,2.0,-1.95,-1.94,-0.17,-0.06,5242.0,6194.0
1550.0,0.01999999999998181,127.0,124.0,20.0,39.0,0.0,0.0,20.22,19.03,3.0,2.0,-1.8,-1.76,-0.04,0.1,5257.0,6309.0
1555.0,0.020000000000010232,126.0,123.0,14.0,24.0,0.0,0.0,21.01,19.56,3.0,2.0,-1.85,-1.85,-0.06,-0.04,5174.0,6121.0
1560.0,0.01999999999998181,124.0,122.0,0.0,0.0,19.0,0.0,21.61,20.12,3.0,2.0,-1.74,-1.76,-0.6,-0.27,4894.0,5933.0
1565.0,0.01999999999998181,120.0,120.0,0.0,0.0,15.0,0.0,21.57,20.07,3.0,2.0,-1.78,-1.81,-0.54,-0.27,4750.0,5839.0
1570.0,0.020000000000010232,118.0,118.0,0.0,0.0,0.0,0.0,21.48,20.87,3.0,2.0,-1.65,-1.71,-0.24,-0.25,4706.0,5737.0
1575.0,0.020000000000010232,115.0,116.0,0.0,0.0,0.0,0.0,21.54,21.15,3.0,2.0,-1.85,-1.82,-0.25,-0.25,4615.0,5639.0
1580.0,0.020000000000010232,113.0,114.0,0.0,0.0,0.0,0.0,22.03,21.68,3.0,2.0,-1.73,-1.75,-0.25,-0.25,4528.0,5522.0
1585.0,0.01999999999998181,111.0,112.0,0.0,0.0,0.0,0.0,22.4,21.91,3.0,3.0,-1.74,-1.81,-0.25,-0.29,4446.0,4272.0
1590.0,0.01999999999998181,109.0,112.0,62.0,50.0,0.0,0.0,22.49,21.37,3.0,3.0,-1.8,-1.65,0.08,0.45,4578.0,4630.0
1595.0,0.0,110.0,113.0,71.0,48.0,0.0,0.0,21.79,19.5,3.0,3.0,-1.7,-1.69,0.19,0.35,4635.0,4716.0
1600.0,-2.842170943040401e-14,110.0,115.0,66.0,48.0,0.0,0.0,21.23,13.87,3.0,3.0,-1.65,-1.62,0.19,0.31,4683.0,4787.0
1605.0,-0.020000000000010232,111.0,116.0,60.0,50.0,0.0,0.0,19.25,11.67,3.0,3.0,-1.64,-1.83,0.25,0.39,4734.0,4766.0
1610.0,-0.020000000000010232,112.0,117.0,57.0,51.0,0.0,0.0,15.07,9.09,3.0,3.0,-1.63,-1.64,0.26,0.33,4835.0,4902.0
1615.0,-0.020000000000010232,113.0,118.0,57.0,54.0,0.0,0.0,8.7,6.75,3.0,3.0,-1.69,-1.67,0.39,0.4,4893.0,4897.0
1620.0,-0.03999999999999204,115.0,119.0,59.0,56.0,0.0,0.0,4.94,5.74,3.0,3.0,-1.51,-1.64,0.44,0.47,5013.0,4999.0
1625.0,-0.01999999999998181,117.0,121.0,66.0,59.0,0.0,0.0,2.48,2.51,3.0,3.0,-1.52,-1.6,0.46,0.46,5078.0,5076.0
1630.0,-0.040000000000020464,119.0,122.0,76.0,59.0,0.0,0.0,2.45,1.01,3.0,3.0,-1.42,-1.55,0.52,0.44,5256.0,5195.0
1635.0,-0.040000000000020464,121.0,123.0,78.0,60.0,0.0,0.0,3.3,-0.06,3.0,3.0,-1.44,-1.6,0.49,0.48,5289.0,5174.0
1640.0,-0.03999999999999204,123.0,125.0,77.0,63.0,0.0,0.0,2.72,-1.77,3.0,3.0,-1.47,-1.54,0.49,0.48,5428.0,5325.0
1645.0,-0.040000000000020464,125.0,126.0,79.0,73.0,0.0,0.0,1.59,-2.6,3.0,3.0,-1.55,-1.66,0.56,0.54,5475.0,5363.0
1650.0,-0.03999999999999204,126.0,128.0,78.0,80.0,0.0,0.0,1.02,-3.01,3.0,3.0,-1.49,-1.54,0.48,0.54,5579.0,5528.0
1655.0,-0.040000000000020464,128.0,130.0,81.0,81.0,0.0,0.0,0.77,-3.59,3.0,3.0,-1.45,-1.48,0.47,0.48,5608.0,5558.0
1660.0,-0.03999999999999204,130.0,131.0,80.0,82.0,0.0,0.0,5.8,-4.68,3.0,3.0,-1.5,-1.63,0.48,0.58,5700.0,5640.0
